epoch	acc	certified
4	0.14698000252246857	0.06309999525547028
9	0.13729999959468842	0.07834000140428543
14	0.15129999816417694	0.09129999577999115
19	0.14669999480247498	0.03717999905347824
24	0.12432000041007996	0.015459999442100525
29	0.13541999459266663	0.0075599998235702515
34	0.15719999372959137	0.019179999828338623
39	0.15647999942302704	0.023520000278949738
44	0.14023999869823456	0.006379999686032534
49	0.1456799954175949	0.033239997923374176
54	0.13447999954223633	0.05923999845981598
59	0.14645999670028687	0.025439999997615814
64	0.13847999274730682	0.029839999973773956
69	0.1289599984884262	0.04623999819159508
74	0.127920001745224	0.03661999851465225
79	0.12651999294757843	0.030779998749494553
84	0.13169999420642853	0.0200399998575449
89	0.11605999618768692	0.041519999504089355
94	0.10023999959230423	0.0980599969625473
99	0.09999999403953552	0.09995999932289124
104	0.09999999403953552	0.0996599942445755
109	0.10001999884843826	0.09953999519348145
114	0.10027999430894852	0.09888000041246414
119	0.10007999837398529	0.09953999519348145
124	0.10356000065803528	0.0943399965763092
129	0.12882000207901	0.03141999989748001
134	0.11462000012397766	0.03886000066995621
139	0.12317999452352524	0.052319999784231186
144	0.11457999795675278	0.06685999780893326
149	0.1056399941444397	0.008799999952316284
154	0.10585999488830566	0.0012599999317899346
159	0.10071999579668045	0.01083999965339899
164	0.10329999774694443	0.004819999914616346
169	0.10319999605417252	0.038520000874996185
174	0.1028599962592125	0.050839997828006744
179	0.11537999659776688	0.03271999955177307
184	0.10385999828577042	0.0644799992442131
189	0.10867999494075775	0.06997999548912048
194	0.11353999376296997	0.06533999741077423
199	0.10610000044107437	0.08079999685287476
204	0.10437999665737152	0.08159999549388885
209	0.12709999084472656	0.054339997470378876
214	0.12931999564170837	0.02589999884366989
219	0.11897999793291092	0.019659999758005142
224	0.1328199952840805	0.026799999177455902
229	0.12883999943733215	0.0301199983805418
234	0.14819999039173126	0.015319999307394028
239	0.16655999422073364	0.026719998568296432
244	0.15826000273227692	0.02449999935925007
249	0.1651199907064438	0.023399999365210533
254	0.16458000242710114	0.022040000185370445
259	0.17204000055789948	0.024480000138282776
264	0.1715800017118454	0.02043999917805195
269	0.16672000288963318	0.02449999935925007
274	0.15821999311447144	0.044439997524023056
279	0.16363999247550964	0.02386000007390976
284	0.17093999683856964	0.03017999976873398
289	0.16745999455451965	0.04171999916434288
294	0.17090000212192535	0.024559998884797096
299	0.17605999112129211	0.040039997547864914
304	0.17277999222278595	0.04357999935746193
309	0.15925998985767365	0.0362199991941452
314	0.17847999930381775	0.03144000098109245
319	0.1645599901676178	0.03471999987959862
324	0.1687999963760376	0.020979998633265495
329	0.17559999227523804	0.022379999980330467
334	0.1710200011730194	0.03274000063538551
339	0.18453998863697052	0.028139999136328697
344	0.17387999594211578	0.03213999792933464
349	0.15967999398708344	0.02685999870300293
354	0.1757199913263321	0.018400000408291817
359	0.17260000109672546	0.019379999488592148
364	0.17301999032497406	0.02173999883234501
369	0.18247999250888824	0.01875999942421913
374	0.17083999514579773	0.022439999505877495
