epoch	acc	certified
4	0.2621166706085205	0.08183333277702332
9	0.3075999915599823	0.09404999762773514
14	0.3477500081062317	0.07858333736658096
19	0.3697333335876465	0.07873333245515823
24	0.38378334045410156	0.09771666675806046
29	0.4043999910354614	0.13206666707992554
34	0.45491668581962585	0.125983327627182
39	0.4164000153541565	0.15648333728313446
44	0.47370001673698425	0.148783341050148
49	0.46453332901000977	0.18941666185855865
54	0.5428666472434998	0.23100000619888306
59	0.5404666662216187	0.18948332965373993
64	0.5081000328063965	0.17768333852291107
69	0.4526333510875702	0.13678333163261414
74	0.4882666766643524	0.15961666405200958
79	0.628766655921936	0.24461667239665985
84	0.7654500007629395	0.33471667766571045
89	0.8191666603088379	0.4271833300590515
94	0.8299166560173035	0.4310833513736725
99	0.8466500043869019	0.3958166837692261
104	0.9171666502952576	0.5893999934196472
109	0.9283166527748108	0.5954333543777466
114	0.9580166935920715	0.7482500076293945
119	0.9592666625976562	0.7192167043685913
124	0.9793000221252441	0.8303333520889282
129	0.9857666492462158	0.8829833269119263
134	0.9931833148002625	0.9298666715621948
139	0.9944833517074585	0.9499500393867493
144	0.995033323764801	0.9679000377655029
149	0.9957166910171509	0.9767833352088928
154	0.9959166646003723	0.9793833494186401
159	0.9962999820709229	0.9836666584014893
164	0.996399998664856	0.9882500171661377
169	0.9964666962623596	0.9901166558265686
174	0.9965333342552185	0.9904333353042603
179	0.9966000318527222	0.9907333254814148
184	0.9966999888420105	0.9924166798591614
189	0.996749997138977	0.9924333691596985
194	0.996833324432373	0.9934000372886658
199	0.9966333508491516	0.993233323097229
204	0.9966999888420105	0.9935666918754578
209	0.9966333508491516	0.9935166835784912
214	0.9966999888420105	0.9937500357627869
219	0.996566653251648	0.9939500093460083
224	0.9968166947364807	0.994016706943512
229	0.9970166683197021	0.9946333169937134
234	0.9969833493232727	0.9945166707038879
239	0.9970000386238098	0.9946333169937134
244	0.9968667030334473	0.9948833584785461
249	0.9970999956130981	0.9946666955947876
254	0.9970333576202393	0.9950833320617676
259	0.9967833161354065	0.994700014591217
264	0.9972000122070312	0.9952166676521301
269	0.9970999956130981	0.9951333403587341
274	0.9970166683197021	0.995116651058197
279	0.9970666766166687	0.9954333305358887
284	0.9969000220298767	0.9952833652496338
289	0.9968500137329102	0.9950667023658752
294	0.9970000386238098	0.9951666593551636
299	0.9970833659172058	0.9953666925430298
304	0.9971666932106018	0.9954000115394592
309	0.9969666600227356	0.9955833554267883
314	0.9969000220298767	0.9954833388328552
319	0.9970999956130981	0.9958166480064392
324	0.9974333643913269	0.9961000084877014
329	0.9971166849136353	0.9958500266075134
334	0.9972167015075684	0.9959666728973389
339	0.9969833493232727	0.9955666661262512
344	0.9970499873161316	0.9960166811943054
349	0.9969666600227356	0.9955000281333923
354	0.9970333576202393	0.9961166977882385
359	0.9974499940872192	0.9962166547775269
364	0.9969833493232727	0.9959666728973389
369	0.9973000288009644	0.9963499903678894
374	0.9972500205039978	0.9960500001907349
379	0.9971500039100647	0.9962833523750305
384	0.9972833395004272	0.9963333606719971
389	0.9969500303268433	0.9959499835968018
394	0.9972000122070312	0.99631667137146
399	0.9975666999816895	0.9966333508491516
404	0.9970166683197021	0.9961833357810974
409	0.9972333312034607	0.9962000250816345
414	0.9971166849136353	0.9962833523750305
419	0.9972666501998901	0.9963499903678894
424	0.9971833229064941	0.9961166977882385
429	0.9974166750907898	0.9965833425521851
434	0.9973000288009644	0.9963333606719971
439	0.9972666501998901	0.9962999820709229
444	0.9971333742141724	0.996066689491272
445	0.9974833726882935	0.9965833425521851
446	0.9974333643913269	0.996483325958252
447	0.9974666833877563	0.9964166879653931
448	0.9973500370979309	0.996483325958252
449	0.9969833493232727	0.9961166977882385
