epoch	acc	certified
4	0.14085999131202698	0.10569999366998672
9	0.15600000321865082	0.12610000371932983
14	0.13527999818325043	0.09727999567985535
19	0.16979999840259552	0.0843999981880188
24	0.18087999522686005	0.07939999550580978
29	0.18490000069141388	0.07441999763250351
34	0.16154000163078308	0.07169999927282333
39	0.17175999283790588	0.07447999715805054
44	0.15637999773025513	0.04619999974966049
49	0.1666399985551834	0.04755999892950058
54	0.15823999047279358	0.058119997382164
59	0.14141999185085297	0.039639998227357864
64	0.13713999092578888	0.042080000042915344
69	0.10489999502897263	0.06285999715328217
74	0.11807999759912491	0.058059997856616974
79	0.12178000062704086	0.05735999718308449
84	0.10641999542713165	0.04851999878883362
89	0.1422799974679947	0.05427999794483185
94	0.1402599960565567	0.05695999786257744
99	0.1539599895477295	0.03700000047683716
104	0.13874000310897827	0.03206000104546547
109	0.12539999186992645	0.04479999840259552
114	0.10452000051736832	0.09241999685764313
119	0.10027999430894852	0.07096000015735626
124	0.10255999863147736	0.08931999653577805
129	0.1006999984383583	0.08997999876737595
134	0.10027999430894852	0.0959399938583374
139	0.1000399962067604	0.09991999715566635
144	0.1030999943614006	0.09653999656438828
149	0.10898000001907349	0.06157999858260155
154	0.11051999777555466	0.05925999954342842
159	0.10529999434947968	0.07979999482631683
164	0.1453000009059906	0.02167999930679798
169	0.13660000264644623	0.01640000008046627
174	0.14545999467372894	0.08435999602079391
179	0.12529999017715454	0.08715999871492386
184	0.1365799903869629	0.08157999813556671
189	0.1649799942970276	0.032979998737573624
194	0.1320199966430664	0.041179999709129333
199	0.12261999398469925	0.07773999869823456
204	0.15206000208854675	0.01679999940097332
209	0.16071999073028564	0.0473800003528595
214	0.1568799912929535	0.049799997359514236
219	0.15925998985767365	0.05575999990105629
224	0.15963999927043915	0.05829999968409538
229	0.15355999767780304	0.06604000180959702
234	0.14375999569892883	0.019039999693632126
239	0.15296000242233276	0.037140000611543655
244	0.14890000224113464	0.07101999968290329
249	0.15717999637126923	0.04683999717235565
254	0.15215998888015747	0.06275999546051025
259	0.15925998985767365	0.07958000153303146
264	0.16263999044895172	0.038100000470876694
269	0.15389999747276306	0.05921999737620354
274	0.15775999426841736	0.06027999892830849
279	0.14933998882770538	0.06737999618053436
284	0.1404999941587448	0.06650000065565109
289	0.123539999127388	0.04193999990820885
294	0.1456799954175949	0.06901999562978745
299	0.13548000156879425	0.05747999995946884
304	0.13673999905586243	0.06011999770998955
309	0.1255199909210205	0.06865999847650528
314	0.15491999685764313	0.06729999929666519
319	0.1316400021314621	0.06836000084877014
324	0.12887999415397644	0.06731999665498734
329	0.1494399905204773	0.06721999496221542
334	0.1445399969816208	0.07353999465703964
339	0.13239999115467072	0.05948000028729439
344	0.15977999567985535	0.05948000028729439
349	0.18423999845981598	0.07719999551773071
354	0.15597999095916748	0.06402000039815903
359	0.16287998855113983	0.060179997235536575
364	0.16459999978542328	0.052400000393390656
369	0.16223999857902527	0.07665999978780746
374	0.1592399924993515	0.059759996831417084
379	0.1608399897813797	0.05769999697804451
384	0.17761999368667603	0.0514799989759922
389	0.1918799877166748	0.05689999833703041
394	0.1751599907875061	0.058720000088214874
399	0.1236799955368042	0.06464000046253204
404	0.17193999886512756	0.058119997382164
409	0.16213999688625336	0.06350000202655792
414	0.16674000024795532	0.05829999968409538
419	0.1257600039243698	0.07964000105857849
424	0.17790000140666962	0.06267999857664108
429	0.1954599916934967	0.07863999903202057
434	0.18337999284267426	0.06492000073194504
439	0.1649399995803833	0.0808200016617775
444	0.1848199963569641	0.07319999486207962
449	0.17975999414920807	0.064240001142025
454	0.20789998769760132	0.07425999641418457
459	0.21841999888420105	0.06185999885201454
464	0.2156599909067154	0.08523999899625778
469	0.2228199988603592	0.07815999537706375
474	0.22287999093532562	0.08179999887943268
479	0.25293999910354614	0.08501999825239182
484	0.26423999667167664	0.09352000057697296
489	0.2514599859714508	0.09727999567985535
494	0.2768000066280365	0.10427999496459961
499	0.29457998275756836	0.1056399941444397
504	0.2710599899291992	0.10673999786376953
509	0.28652000427246094	0.10529999434947968
514	0.2949199974536896	0.10409999638795853
519	0.33541998267173767	0.1285800039768219
524	0.3628599941730499	0.10604000091552734
529	0.32363998889923096	0.1122799962759018
534	0.3419399857521057	0.12773999571800232
539	0.3725599944591522	0.15277999639511108
544	0.37289997935295105	0.14695999026298523
549	0.3698599934577942	0.15196000039577484
554	0.39791998267173767	0.17124000191688538
559	0.3693400025367737	0.15906000137329102
564	0.39372000098228455	0.1645599901676178
569	0.406279981136322	0.17465999722480774
574	0.4373599886894226	0.1964000016450882
579	0.436599999666214	0.20486000180244446
584	0.4248400032520294	0.19353999197483063
589	0.44269999861717224	0.2058599889278412
594	0.4528200030326843	0.22431999444961548
599	0.4733399748802185	0.23668000102043152
604	0.4925599992275238	0.24569998681545258
609	0.46313998103141785	0.22811999917030334
614	0.46733999252319336	0.2235799878835678
619	0.4761999845504761	0.23663999140262604
624	0.48909997940063477	0.23881998658180237
629	0.4829999804496765	0.244159996509552
634	0.489359974861145	0.2538999915122986
639	0.5013200044631958	0.2565400004386902
644	0.49647998809814453	0.2545599937438965
649	0.5048400163650513	0.2613399922847748
654	0.5061599612236023	0.27597999572753906
659	0.5165799856185913	0.278579980134964
664	0.5222600102424622	0.277539998292923
669	0.5238400101661682	0.2857799828052521
674	0.5180000066757202	0.285180002450943
679	0.5281599760055542	0.296999990940094
684	0.5282599925994873	0.30173999071121216
689	0.5364800095558167	0.3084000051021576
694	0.5455399751663208	0.3176199793815613
699	0.5336999893188477	0.3112599849700928
704	0.5378400087356567	0.3062799870967865
709	0.5371800065040588	0.31790000200271606
714	0.5512999892234802	0.3326999843120575
719	0.5482999682426453	0.32067999243736267
724	0.5409799814224243	0.32867997884750366
729	0.5486800074577332	0.3386400043964386
734	0.5533199906349182	0.34455999732017517
739	0.5572999715805054	0.35169997811317444
744	0.5613999962806702	0.35819998383522034
749	0.559939980506897	0.36103999614715576
754	0.5591999888420105	0.3643600046634674
759	0.5623199939727783	0.3627399802207947
764	0.5655800104141235	0.3679399788379669
769	0.5635799765586853	0.3706800043582916
774	0.5656200051307678	0.3766399919986725
779	0.568560004234314	0.3843799829483032
784	0.5709800124168396	0.38419997692108154
789	0.5691199898719788	0.38905999064445496
794	0.5708799958229065	0.3894999921321869
799	0.5706200003623962	0.39267998933792114
804	0.5726199746131897	0.3933199942111969
809	0.5744400024414062	0.39618000388145447
814	0.5708400011062622	0.3965199887752533
819	0.5754599571228027	0.39941999316215515
824	0.5755599737167358	0.408160001039505
829	0.5771200060844421	0.4087999761104584
834	0.5717399716377258	0.40959998965263367
839	0.5723999738693237	0.4061799943447113
844	0.5808599591255188	0.41297999024391174
849	0.5793399810791016	0.4123999774456024
854	0.5751000046730042	0.4178199768066406
859	0.5773400068283081	0.41839998960494995
864	0.57669997215271	0.4196999967098236
869	0.5806199908256531	0.4236399829387665
874	0.5773199796676636	0.4207800030708313
