epoch	loss	acc	certified
0	0.9429825813102722	0.1979200000858307	0.1380199999809265
1	0.8163074620628357	0.3345000001335144	0.22844000003814696
2	0.7745098080444336	0.37131999997138976	0.26598000005722044
3	0.7502768961334229	0.3902400000476837	0.28782000010490416
4	0.7328418591308594	0.40300000000953673	0.3051399999809265
5	0.7171698261642456	0.4140000000476837	0.3205200001335144
6	0.7046156356048584	0.42353999999046327	0.33323999996185305
7	0.6921657792663575	0.4369800000667572	0.3425799999523163
8	0.6825279520797729	0.4444400000667572	0.3525000001335144
9	0.6745816284179688	0.45174000002861026	0.3582600000858307
10	0.6662268056678772	0.4593000000953674	0.36612000000953676
11	0.6590597836875915	0.4626800000190735	0.37692000007629395
12	0.6531807163238526	0.46908	0.3791200001335144
13	0.6458975584602356	0.47594000011444093	0.38592000015258787
14	0.6370441056251526	0.48237999992370606	0.39451999996185305
15	0.6308889740371704	0.4889199999809265	0.4012999999523163
16	0.6275463366127014	0.48941999988555906	0.4046000001525879
17	0.6203689117431641	0.49641999988555907	0.4113399999904633
18	0.6180166374778747	0.4990999999237061	0.41184000003814697
19	0.6116446455192566	0.5051200002479553	0.41798000006675723
20	0.6066152567100525	0.5061400000286103	0.42642000014305115
21	0.6034761613845825	0.5099800002479553	0.4290200001239777
22	0.601058646068573	0.511560000076294	0.4303400000858307
23	0.5979266055107116	0.5135000002479553	0.4340999999904633
24	0.5944642412185669	0.5164800002098083	0.437379999961853
25	0.5926868781661987	0.5162800000858306	0.4409000000667572
26	0.5872580966567993	0.5228800000381469	0.4436000001430511
27	0.5839634344863892	0.5254400001716614	0.4469400000476837
28	0.5836387159919739	0.5251999999618531	0.44874000014305115
29	0.5800852138900757	0.5269000001716614	0.45258000007629395
30	0.5781344425964355	0.528560000038147	0.4557000000667572
31	0.5761540522766113	0.5298000002479554	0.45652000012397764
32	0.5715384601211548	0.5342799999809266	0.46080000008583066
33	0.5722134821701049	0.5333800000953675	0.46105999996185304
34	0.5685458144378662	0.536360000114441	0.46292000007629397
35	0.5629772323226929	0.5415600001335144	0.46912
36	0.5632181964302063	0.5410599998664856	0.46958000004768374
37	0.5614596270751954	0.5425200001335144	0.4708600000858307
38	0.5596218609046936	0.544340000038147	0.47249999996185305
39	0.5605768797683716	0.5434199998855591	0.4705400001525879
